0	-1	0	0.027128759701882124	1	0
1	0	1	0.012084498759827046	0.928649379804949	0
2	0	2	0.009331239518462103	0.071350620195051	0
3	1	3	0.04208306020223108	0.7468245698715721	0
4	1	4	0.0050385774747605215	0.1818248099333769	0
5	2	5	0.0529695253050849	0.05363708682890378	0
6	2	6	0.0027215277183391066	0.017713533366147227	0
7	4	7	0.011741257896904542	0.01587855551255779	1
8	4	8	0.010033992698033073	0.16594625442081912	0
9	3	9	0.006913079917877613	0.6936341040432226	0
10	3	10	0.02520555346788416	0.05319046582834952	0
11	9	11	0.0024238602936881353	0.21087434069155733	0
12	9	12	0.005735207582585811	0.48275976335166526	0
13	12	13	0.09471720856156311	0.37306854711648996	0
14	12	14	0.05478111599469853	0.1096912162351753	0
15	6	15	0.019401209683280428	0.006502969057976871	0
16	6	16	0.0023790300250912553	0.011210564308170357	1
17	14	17	0.016493656728882745	0.09393874150667825	0
18	14	18	0.0024823116571587867	0.015752474728497057	1
19	8	19	0.010966593496668887	0.046548484795205014	1
20	8	20	0.009175408037820812	0.1193977696256141	1
21	10	21	0.013374499505895811	0.030243297829542493	0
22	10	22	0.006081200601197675	0.022947167998807028	0
23	17	23	0.023147545275714228	0.02391859989718148	1
24	17	24	0.003410259360331983	0.07002014160949677	0
25	13	25	0.0017500145340420053	0.028692950258114358	1
26	13	26	0.004936547607943666	0.3443755968583756	0
27	26	27	0.013875706460188316	0.2600890075691119	0
28	26	28	0.03942032097321672	0.08428658928926369	0
29	11	29	0.012327579720981547	0.1543538633200798	0
30	11	30	0.01939687632189736	0.05652047737147753	0
31	29	31	0.00477493742950692	0.006194101663234679	1
32	29	32	0.0012177737137253342	0.14815976165684513	0
33	32	33	0.01141529650105249	0.07641737588572384	0
34	32	34	0.017311816085976418	0.07174238577112128	0
35	21	35	0.00605568754308471	0.023785141075913563	1
36	21	36	0.001834251022412196	0.00645815675362893	1
37	22	37	0.016127405557309158	0.0032419521248451266	1
38	22	38	0.016606430991802784	0.0197052158739619	1
39	34	39	0.024402229600860047	0.03748286776392491	0
40	34	40	0.020174759609464497	0.03425951800719637	0
41	27	41	0.008792583098045393	0.21086763352037094	0
42	27	42	0.009786802840909962	0.04922137404874094	1
43	41	43	0.0008566464745378495	0.20480105625846154	1
44	41	44	0.005029744638976059	0.0060665772619094005	1
45	39	45	0.0009280973951067736	0.003897545647547962	1
46	39	46	0.0025276582977438963	0.03358532211637695	1
47	33	47	0.01550720596217357	0.001999866879674861	1
48	33	48	0.016021528378112306	0.07441750900604899	1
49	30	49	0.023868454967548327	0.01658639788097102	0
50	30	50	0.0707431245252934	0.03993407949050651	1
51	5	51	0.025910761976597096	0.026000941442489323	1
52	5	52	0.01659161544874545	0.027636145386414457	1
53	40	53	0.024212103361498746	0.028862082945366963	1
54	40	54	0.03013570489358934	0.005397435061829409	1
55	24	55	0.00590429915461815	0.05035062668630219	1
56	24	56	0.004639913139162079	0.019669514923194575	1
57	49	57	0.012054345251314078	0.010256686965073203	1
58	49	58	0.016077299127835495	0.006329710915897818	1
59	28	59	0.005877138189919392	0.004492629960133887	1
60	28	60	0.008970984720476204	0.0797939593291298	1
61	15	61	0.004274252317825063	0.0013076813729072656	1
62	15	62	0.009841922700642684	0.005195287685069605	1
