0	-1	0	0.030140797746011885	1	0
1	0	1	0.016623262085992963	0.6983829442067178	0
2	0	2	0.0019635090348869935	0.30161705579328224	0
3	2	3	0.020357525744814683	0.04569407393466307	1
4	2	4	0.03637508612381508	0.25592298185861917	0
5	1	5	0.004868496037742311	0.5391715120546479	0
6	1	6	0.09135378008799926	0.1592114321520699	0
7	5	7	0.04810715222940579	0.26797766826944874	0
8	5	8	0.009178292881262408	0.2711938437851991	0
9	6	9	0.11100294084867213	0.11760474112750385	0
10	6	10	0.04141399770526828	0.041606691024566045	1
11	4	11	0.0703887611342914	0.12040823895683417	0
12	4	12	0.036427044148006286	0.135514742901785	0
13	7	13	0.016479655389280513	0.05078160874026377	1
14	7	14	0.0039305965683343325	0.21719605952918497	0
15	9	15	0.04133043187380238	0.0637711766264143	1
16	9	16	0.023589556511731197	0.05383356450108956	1
17	8	17	0.007561616526407311	0.14360859694392641	0
18	8	18	0.016522920636993964	0.1275852468412727	1
19	17	19	0.02771565487029434	0.07160034628598061	1
20	17	20	0.06366972370466975	0.0720082506579458	1
21	11	21	0.03155078256049273	0.040870123213896714	1
22	11	22	0.04145692693977236	0.07953811574293745	0
23	14	23	0.005600090473609489	0.04650826814098538	1
24	14	24	0.006589941689204627	0.1706877913881996	1
25	12	25	0.04940043279227247	0.10065496022187881	0
26	12	26	0.007172059171225152	0.03485978267990619	1
27	22	27	0.02729488320447591	0.06265922100700272	1
28	22	28	0.03337123382364496	0.016878894735934735	1
29	25	29	0.04988217967367817	0.01703060463087891	1
30	25	30	0.02868066778194108	0.0836243555909999	1
