0	-1	0	0.07090963007367061	1	0
1	0	1	0.031390822153604905	0.5659232906771421	0
2	0	2	0.01997196637903076	0.4340767093228579	0
3	2	3	0.01777147058205709	0.08614208117053557	1
4	2	4	0.0295928478392581	0.34793462815232234	0
5	1	5	0.006787066310144955	0.24467991835076383	0
6	1	6	0.07488555376509205	0.32124337232637823	0
7	4	7	0.06735747168535923	0.2041701413329281	0
8	4	8	0.06563147321392157	0.14376448681939424	0
9	8	9	0.0016686750851889075	0.050231175956867546	1
10	8	10	0.0143169510776012	0.0935333108625267	0
11	5	11	0.011973322621389434	0.15773974550580075	0
12	5	12	0.0328291675750944	0.08694017284496308	0
13	11	13	0.0057899468015971825	0.1216128237426181	1
14	11	14	0.07116363522034196	0.03612692176318265	0
15	14	15	0.002828905716567721	0.01243430518705628	1
16	14	16	0.024815939720961015	0.02369261657612637	1
17	10	17	0.02226612310520295	0.06615400484562584	0
18	10	18	0.0657198721626964	0.027379306016900862	1
19	6	19	0.05961375252687224	0.01629453515739135	1
20	6	20	0.01409259692577682	0.3049488371689869	0
21	20	21	0.037752642180220744	0.09360238212412098	0
22	20	22	0.01943369817405926	0.21134645504486593	1
23	17	23	0.026679416236671957	0.01771164934537739	1
24	17	24	0.03628099937286232	0.048442355500248446	1
25	21	25	0.005196541453132837	0.06637260380083632	1
26	21	26	0.059076627053512604	0.02722977832328466	1
27	7	27	0.0062458800119425855	0.1042495085959021	1
28	7	28	0.003700098411805023	0.099920632737026	1
29	12	29	0.07258278896357698	0.05068824018769849	1
30	12	30	0.021674117600786195	0.03625193265726459	1
