0	-1	0	0.03172577881059423	1	0
1	0	1	0.002764852458248429	0.27876789635388316	0
2	0	2	0.07667921308459794	0.7212321036461169	0
3	2	3	0.06470547134606854	0.6228520170909277	0
4	2	4	0.00864531612123249	0.09838008655518915	0
5	1	5	0.03630361267257481	0.027216162007843384	1
6	1	6	0.019219752509819	0.2515517343460398	0
7	6	7	0.013993115750937457	0.15011092012785252	0
8	6	8	0.006732888723037953	0.10144081421818726	0
9	3	9	0.07909826393516321	0.3402941482532565	0
10	3	10	0.1130695693527385	0.2825578688376712	0
11	10	11	0.01677739602898599	0.2244510194721835	1
12	10	12	0.021053873305272277	0.05810684936548771	1
13	9	13	0.005431908805084087	0.13437902981759559	0
14	9	14	0.03279714497920664	0.2059151184356609	0
15	7	15	0.01712358627923047	0.14004471373888466	0
16	7	16	0.05016784810450945	0.010066206388967852	1
17	15	17	0.09298831944311166	0.09469559216243939	0
18	15	18	0.024626477213000837	0.04534912157644527	1
19	4	19	0.02968647888127243	0.04657289407697607	1
20	4	20	0.05867107091332887	0.05180719247821308	1
21	8	21	0.0006166241340121321	0.04459727037382291	0
22	8	22	0.0039684779475897825	0.05684354384436435	1
23	17	23	0.011549008275338571	0.07513357387164903	1
24	17	24	0.03879714338783491	0.019562018290790364	1
25	13	25	0.023495168244534143	0.04312409372032	1
26	13	26	0.0016747937370822606	0.09125493609727559	1
27	21	27	0.02934276759463615	0.008391512363360776	1
28	21	28	0.0088275647744173	0.036205758010462136	1
29	14	29	0.031812718590016706	0.18733079060779811	1
30	14	30	0.047653794596522796	0.01858432782786279	1
