0	-1	0	0.28606465996357083	1	0
1	0	1	0.0604016931925424	0.43766979803614664	0
2	0	2	0.016183425925316772	0.5623302019638534	0
3	2	3	0.04964508468475922	0.36101464096104857	0
4	2	4	0.12010616485729908	0.2013155610028048	0
5	1	5	0.0937675638782932	0.1975976474365939	0
6	1	6	0.03342121958234206	0.24007215059955275	0
7	3	7	0.09162414179369754	0.32426025497655825	1
8	3	8	0.02025563660882791	0.03675438598449032	1
9	4	9	0.00400993049057637	0.16885130426306516	1
10	4	10	0.08426219191926766	0.03246425673973963	1
11	5	11	0.001562190239949327	0.043509798510288245	1
12	5	12	0.06165580576054653	0.15408784892630564	1
13	6	13	0.013935487765067625	0.1826449125687626	1
14	6	14	0.06310480333794354	0.05742723803079014	1
